Temperatura_[°C],Humedad_relativa_[%],Precipitación_[mm],Velocidad_viento_[km/h],FWI,Riesgo
4.6730003,71.0,0.0,21.99538,22.811328994750976,Moderado
4.6730003,66.0,0.0,24.1388,24.78169100189209,Alto
4.4230003,66.0,0.0,23.491207,24.35264140319824,Alto
4.323,66.0,0.0,22.79684,23.90066938781738,Moderado
4.823,62.0,0.0,24.717085,25.63330666351318,Alto
5.573,57.0,0.0,27.595823,28.113214195251466,Alto
6.9230003,53.0,0.0,27.059933,28.30490068054199,Alto
7.4729996,50.0,0.3,28.808998,24.811698760986328,Alto
8.123,51.0,0.3,28.449112,24.493132095336914,Alto
8.873,47.0,0.1,28.8,30.227103515624997,Alto
9.273,44.0,0.1,29.16889,30.837869148254395,Alto
9.623,44.0,0.1,28.460497,30.398464012145997,Alto
9.922999,42.0,0.1,26.28986,29.25097366333008,Alto
9.922999,43.0,0.2,25.325686,23.512045433044435,Moderado
9.672999,43.0,0.1,24.336637,27.86309851837158,Alto
9.123,44.0,0.0,24.087738,27.558407302856445,Alto
8.273,46.0,0.0,22.461807,26.234507858276366,Alto
7.273,48.0,0.0,21.791153,25.518606491088867,Alto
6.023,55.0,0.0,19.813087,23.358732315063477,Moderado
4.873,62.0,0.0,16.215992,20.161002838134767,Moderado
4.1730003,65.0,0.0,14.512064,18.676073219299315,Moderado
3.423,69.0,0.0,14.759999,18.327743537902833,Moderado
2.823,74.0,0.0,14.494192,17.53776372528076,Moderado
2.273,77.0,0.0,14.145756,16.93297071456909,Moderado
1.873,79.0,0.0,14.759999,17.073343534469604,Moderado
1.673,79.0,0.0,14.408997,16.83769779777527,Moderado
1.673,79.0,0.0,14.759999,17.063743532180787,Moderado
2.073,77.0,0.0,15.745627,17.95368804550171,Moderado
3.373,69.0,0.0,20.957443,22.316497440338136,Moderado
4.6730003,59.0,0.0,24.522316,25.854675506591796,Alto
5.9230003,54.0,0.0,26.121714,27.53468759918213,Alto
6.7229996,53.0,0.1,25.630886,27.37499461364746,Alto
7.523,49.0,0.2,26.554728,23.480348533630373,Moderado
8.323,42.0,0.1,28.357857,30.505963745117185,Alto
8.623,41.0,0.1,30.551254,32.05091175842285,Muy alto
8.922999,39.0,0.0,30.962091,32.565890861511235,Muy alto
9.123,36.0,0.0,32.385994,33.84648411560059,Muy alto
8.973,36.0,0.0,31.716797,33.40832116699219,Muy alto
8.723,36.0,0.0,30.589407,32.67028206634521,Muy alto
8.073,37.0,0.0,29.144442,31.59052439117432,Alto
7.373,39.0,0.0,27.381308,30.1854661026001,Alto
6.4230003,43.0,0.0,25.40743,28.39668935394287,Alto
4.9729996,48.0,0.0,23.688984,26.63040962219238,Alto
3.923,54.0,0.0,20.008356,23.501685329437258,Moderado
3.223,61.0,0.0,17.673029,21.138134643554686,Moderado
2.573,67.0,0.0,17.114204,20.03905163574219,Moderado
2.023,74.0,0.0,19.137648,20.489749073028563,Moderado
1.823,76.0,0.0,19.9954,20.796541259765625,Moderado
1.423,74.0,0.0,18.161278,19.83216688346863,Moderado
1.123,76.0,0.0,18.0,19.477904001235963,Moderado
1.023,80.0,0.0,18.25026,19.162271053314207,Moderado
1.523,79.0,0.0,19.64558,20.202857707977294,Moderado
2.923,70.0,0.0,22.668568,23.278861576080324,Moderado
4.4230003,60.0,0.0,26.341572,26.896276260375977,Alto
5.9230003,51.0,0.0,28.227306,29.2446893157959,Alto
6.9729996,47.0,0.0,27.908709,29.56191230010986,Alto
8.023,44.0,0.0,28.266306,30.196605003356936,Alto
8.922999,39.0,0.0,28.71437,31.11835871887207,Alto
9.523,37.0,0.0,28.467329,31.22406388092041,Alto
10.422999,35.0,0.0,27.402597,30.817576713562012,Alto
10.973,34.0,0.0,25.099514,29.47879100036621,Alto
11.273,35.0,0.0,22.963936,27.999878677368166,Alto
11.172999,37.0,0.0,21.188072,26.615422470092774,Alto
10.773,38.0,0.0,19.416653,25.337428314208985,Alto
10.073,41.0,0.0,17.727943,23.862299560546873,Moderado
9.123,42.0,0.0,15.725037,22.40882759094238,Moderado
8.023,44.0,0.0,15.175612,21.766198406219484,Moderado
6.273,53.0,0.0,9.83268,17.1793497467041,Moderado
4.823,63.0,0.0,7.072878,14.152437355041503,Bajo
3.573,71.0,0.0,6.130579,12.541596870422364,Bajo
2.623,77.0,0.0,6.162207,11.808365385055541,Bajo
1.923,81.0,0.0,5.3999996,10.811903753280639,Bajo
1.123,87.0,0.0,4.379589,9.408359369277953,Bajo
0.723,89.0,0.0,3.6,8.651103938102722,Bajo
0.273,92.0,0.0,2.968636,7.86890560722351,Bajo
0.473,91.0,0.0,2.5455842,7.724060225486755,Bajo
2.623,83.0,0.0,1.9386592,8.38040051460266,Bajo
5.4729996,65.0,0.0,2.7416782,11.158344764709472,Bajo
7.273,60.0,0.0,0.8049845,10.587514013051987,Bajo
8.373,53.0,0.0,2.16,12.33894406223297,Bajo
9.273,48.0,0.0,4.73506,14.630482767105102,Bajo
9.922999,45.0,0.0,6.9899354,16.467822366714476,Moderado
10.473,43.0,0.0,8.707238,17.836165378570556,Moderado
11.073,44.0,0.0,9.0645685,17.977086124420165,Moderado
11.672999,42.0,0.0,9.360001,18.43214436340332,Moderado
12.073,41.0,0.0,10.144082,19.074292850494384,Moderado
12.123,40.0,0.0,10.144082,19.19469285964966,Moderado
12.123,42.0,0.0,10.1887,18.987426628112793,Moderado
11.973,42.0,0.0,10.233123,19.008835079193116,Moderado
11.623,43.0,0.0,9.686609,18.522080375671386,Moderado
10.672999,50.0,0.0,5.8603754,15.186385730743407,Moderado
9.223,61.0,0.0,3.219938,12.11834407711029,Bajo
8.223,67.0,0.0,4.3498964,12.090037281036377,Bajo
6.873,71.0,0.0,6.3690495,12.8535719165802,Bajo
5.823,71.0,0.0,8.161764,13.9576801071167,Bajo
5.373,80.0,0.0,7.386582,12.374862749099732,Bajo
5.4729996,88.0,0.0,9.504273,12.799456058502198,Bajo
5.7229996,87.0,0.0,9.178235,12.719487354278565,Bajo
5.623,84.0,0.0,10.636766,14.007981590270997,Bajo
5.4230003,85.0,0.2,10.948973,9.081442436218262,Bajo
5.323,85.0,0.3,10.383987,8.712791900634766,Bajo
5.523,84.0,0.4,9.585739,8.326319992065429,Bajo
6.373,81.0,0.4,5.495161,6.086787727355958,Bajo
7.323,76.0,0.4,1.484318,4.1394048013687135,Bajo
8.323,71.0,0.2,6.28713,7.8704156398773195,Bajo
8.973,65.0,0.1,9.983106,15.98982402420044,Moderado
10.422999,57.0,0.0,13.661038,19.372012699127197,Moderado
11.672999,48.0,0.0,16.645864,22.416240699768068,Moderado
13.123,42.0,0.0,18.86139,24.620638626098632,Alto
13.172999,42.0,0.0,20.447239,25.64432583618164,Alto
13.123,42.0,0.0,21.734581,26.470974166870114,Alto
12.523,42.0,0.0,21.261345,26.13741011047363,Alto
11.623,45.0,0.0,20.63023,25.333772094726562,Alto
10.473,49.0,0.0,19.652176,24.17670526123047,Alto
9.273,51.0,0.0,18.25026,22.980271041870118,Moderado
7.6730003,57.0,0.0,16.167967,20.85447466278076,Moderado
6.4230003,62.0,0.0,15.546833,19.80446449279785,Moderado
5.373,66.0,0.0,14.764389,18.778170547485352,Moderado
4.623,68.0,0.0,14.404499,18.274401397705077,Moderado
4.023,73.0,0.0,13.698934,17.201217227935793,Moderado
3.823,79.0,0.0,13.698934,16.483617237091064,Moderado
3.523,78.0,0.0,13.004921,16.140273097991944,Moderado
3.123,79.0,0.0,11.966953,15.334621906280518,Moderado
3.323,80.0,0.0,11.570515,14.970915451049805,Bajo
5.123,72.0,0.0,14.113653,17.639096656799317,Moderado
7.2229996,61.0,0.0,19.242327,22.340762397766113,Moderado
8.623,49.0,0.0,20.447239,24.599925872802736,Alto
9.473,45.0,0.0,22.057161,26.149515876770018,Alto
10.672999,41.0,0.0,24.312662,28.131658378601074,Alto
11.573,39.0,0.0,26.407907,29.76019641876221,Alto
12.073,38.0,0.0,28.657898,31.35119027709961,Alto
12.573,38.0,0.0,29.62518,31.998119461059567,Alto
12.823,39.0,0.0,30.121912,32.212015327453614,Muy alto
12.573,40.0,0.0,29.354902,31.58806105804443,Alto
12.573,39.0,0.0,28.412645,31.09924759674072,Alto
12.323,41.0,0.0,26.564486,29.66103269195557,Alto
11.422999,44.0,0.0,25.772078,28.75352191925049,Alto
10.323,49.0,0.0,24.149532,27.06580281066895,Alto
9.422999,51.0,0.0,21.749481,25.2409698638916,Alto
7.9729996,59.0,0.0,18.345877,22.035448570251464,Moderado
6.823,67.0,0.0,14.917212,18.82818822479248,Moderado
5.823,73.0,0.0,11.928989,16.147773178100586,Moderado
5.2229996,76.0,0.0,10.105681,14.590762813568116,Bajo
4.623,79.0,0.0,8.647496,13.26889157485962,Bajo
4.273,81.0,0.0,10.105681,13.955162822723388,Bajo
3.573,84.0,0.0,8.28,12.39182382583618,Bajo
3.023,88.0,0.0,7.5685663,11.43526071166992,Bajo
3.323,87.0,0.0,7.2359104,11.353430305480957,Bajo
5.823,76.0,0.0,9.47012,14.210261554718018,Bajo
8.123,65.0,0.0,12.6462,17.664056922912597,Moderado
9.973,58.0,0.0,11.440979,17.802694458007814,Moderado
11.223,50.0,0.0,8.699793,17.041370582580566,Moderado
11.922999,47.0,0.0,9.114471,17.696023574829102,Moderado
12.123,45.0,0.0,11.874544,19.719110435485838,Moderado
13.123,41.0,0.0,14.799459,22.122755897521973,Moderado
13.823,39.0,0.0,16.981165,23.797374214172365,Moderado
14.273,38.0,0.0,17.709658,24.406123527526855,Alto
14.373,37.0,0.0,18.057508,24.752939460754394,Alto
14.023,40.0,0.0,19.592731,25.37082305908203,Alto
13.672999,39.0,0.0,18.057508,24.4833394241333,Alto
13.223,39.0,0.0,15.646544,22.90907860946655,Moderado
12.573,42.0,0.0,11.177405,19.645753047943117,Moderado
11.623,44.0,0.0,10.08,18.657423957824708,Moderado
10.223,52.0,0.0,7.072878,15.709637336730957,Moderado
9.172999,59.0,0.0,6.830519,14.677158334732056,Bajo
8.623,69.0,0.2,10.829959,11.046397548675538,Bajo
7.773,80.0,0.6,11.5199995,10.151983669281007,Bajo
7.323,82.0,0.2,7.729527,7.453319383621216,Bajo
6.823,82.0,0.0,8.587338,12.98174995803833,Bajo
6.2229996,83.0,0.0,9.19939,13.229111404418946,Bajo
5.7229996,86.0,0.1,9.227524,12.869229309082032,Bajo
6.2229996,89.0,0.4,9.659814,7.817624118804932,Bajo
7.323,85.0,0.0,14.578888,16.510307830810547,Moderado
8.623,75.0,0.0,19.770523,21.096120864868166,Moderado
9.172999,70.0,0.0,21.2522,22.666720237731933,Moderado
10.672999,57.0,0.0,21.26744,24.282535842895506,Alto
11.823,49.0,0.0,19.917469,24.41235404968262,Alto
12.123,46.0,0.0,18.532133,23.88859772491455,Moderado
11.973,45.0,0.0,18.129137,23.73986823272705,Moderado
10.422999,56.0,0.4,16.56,16.356943626403808,Moderado
10.172999,63.0,0.7,12.181625,12.699270706176758,Bajo
9.573,69.0,0.8,10.233123,10.707635097503662,Bajo
9.823,70.0,0.4,10.948973,11.062642417907714,Bajo
9.523,74.0,0.4,13.276144,12.074940742492675,Bajo
9.422999,75.0,0.3,12.7279215,11.599085407257078,Bajo
9.172999,76.0,0.2,12.475961,11.306822681427004,Bajo
9.273,84.0,0.5,8.854829,8.035613758087159,Bajo
9.023,87.0,0.2,9.449572,8.052628105163574,Bajo
9.073,83.0,0.1,15.192682,17.2255913772583,Moderado
8.723,70.0,0.0,25.683926,25.499152084350584,Alto
7.523,66.0,0.0,27.397867,27.01733046722412,Alto
6.573,68.0,0.0,22.7057,23.713974746704103,Moderado
6.1730003,74.0,0.0,16.575644,19.03901845550537,Moderado
5.9230003,76.0,0.0,15.517629,18.10965687942505,Moderado
5.9729996,74.0,0.0,16.23596,18.810662223815918,Moderado
6.273,72.0,0.0,16.700275,19.36008135986328,Moderado
7.2229996,66.0,0.0,20.969805,22.863258247375487,Moderado
8.023,58.0,0.0,25.699057,26.8912964553833,Alto
9.473,50.0,0.0,31.731092,31.789527519226073,Alto
10.073,49.0,0.0,31.68818,31.90869251251221,Alto
11.323,45.0,0.0,31.682047,32.4367421951294,Muy alto
11.473,45.0,0.1,32.76791,33.143238021850586,Muy alto
11.473,46.0,0.3,32.91983,28.12307470703125,Alto
11.273,45.0,0.2,33.617138,28.68054080200195,Alto
11.373,41.0,0.0,33.190357,33.882494049072264,Muy alto
11.273,39.0,0.0,31.427404,32.97835242462158,Muy alto
10.672999,41.0,0.0,30.0767,31.843698905944823,Alto
10.172999,43.0,0.0,28.766228,30.739754623413088,Alto
9.523,45.0,0.0,26.576681,29.062486640930175,Alto
8.672999,49.0,0.0,25.006397,27.538423797607425,Alto
7.6730003,53.0,0.0,20.633371,24.202195167541504,Alto
6.573,58.0,0.0,17.643673,21.634029373168943,Moderado
5.9230003,62.0,0.0,16.23596,20.224262260437012,Moderado
5.273,65.0,0.0,14.264361,18.569352718353272,Moderado
4.523,70.0,0.0,11.966953,16.463821899414064,Moderado
3.773,75.0,0.0,9.83268,14.463349758148194,Bajo
3.223,79.0,0.0,10.365251,14.307925380706788,Bajo
3.073,83.0,0.0,9.693296,13.39598690032959,Bajo
3.023,83.0,0.0,9.659814,13.372024139404296,Bajo
3.523,80.0,0.0,9.19939,13.453511425018311,Bajo
5.373,75.0,0.0,10.805998,15.166966621398926,Moderado
7.273,65.0,0.0,20.150354,22.45593221282959,Moderado
8.023,63.0,0.1,18.720001,21.806784774780276,Moderado
8.922999,58.0,0.3,19.855558,18.171283576965333,Moderado
9.223,59.0,0.4,21.273533,18.980859146118163,Moderado
10.223,56.0,0.4,20.858265,19.11542658996582,Moderado
11.723,51.0,0.2,21.868332,20.427909729003908,Moderado
11.873,50.0,0.2,24.144167,22.018747520446777,Moderado
12.172999,45.0,0.0,26.932714,29.41897208404541,Alto
11.823,45.0,0.4,29.899511,26.31278929901123,Alto
11.373,43.0,0.0,29.533169,31.291264709472657,Alto
11.023,41.0,0.0,28.30983,30.722634323120115,Alto
10.223,44.0,0.0,27.193705,29.611449745178223,Alto
9.172999,50.0,0.0,25.277023,27.61870698547363,Alto
8.422999,52.0,0.0,23.795427,26.392559165954587,Alto
7.4729996,55.0,0.0,19.134262,22.99116876220703,Moderado
7.123,60.0,0.0,15.496736,20.04180171585083,Moderado
6.823,66.0,0.0,13.797913,18.22535971069336,Moderado
6.4729996,74.0,0.0,14.578888,17.7675078125,Moderado
6.2229996,78.0,0.0,14.707222,17.36615493774414,Moderado
5.9230003,79.0,0.0,14.386494,17.027205947875977,Moderado
6.4230003,81.0,0.1,14.973577,17.193287311553956,Moderado
6.573,79.0,0.1,15.629971,17.859205032348633,Moderado
6.873,81.0,0.1,15.459054,17.527534778594973,Moderado
7.623,80.0,0.1,16.299694,18.222906982421875,Moderado
8.723,75.0,0.0,21.261345,22.06101010131836,Moderado
10.473,65.0,0.1,24.379204,25.332911224365233,Alto
11.273,64.0,0.0,25.630886,26.295394622802732,Alto
12.023,61.0,0.0,24.216522,25.77454429626465,Alto
13.323,57.0,0.0,26.882141,28.02560287475586,Alto
13.323,61.0,0.2,25.812277,21.86461028289795,Moderado
14.223,58.0,0.0,25.099514,26.802791000366213,Alto
15.023,53.0,0.0,26.168804,28.119813873291015,Alto
15.823,51.0,0.0,27.36947,29.167443061828614,Alto
15.723,50.0,0.0,27.551172,29.39765891265869,Alto
14.623,53.0,0.0,23.576563,26.431210502624513,Alto
13.672999,58.0,0.0,20.163212,23.597412384033206,Moderado
12.973,64.0,0.0,17.811815,21.341513008117676,Moderado
12.672999,71.0,0.1,13.089354,17.459847663879394,Moderado
11.973,77.0,0.1,14.05845,17.342345615386964,Moderado
11.373,83.0,0.0,14.021525,16.58176635360718,Moderado
11.223,82.0,0.0,17.377226,18.85363744354248,Moderado
11.273,80.0,0.0,19.376562,20.379609992980956,Moderado
11.373,79.0,0.0,20.073025,20.950931945800782,Moderado
11.422999,75.0,0.0,18.775303,20.589599029541013,Moderado
11.473,74.0,0.0,18.58451,20.587128936767577,Moderado
11.523,72.0,0.0,18.532135,20.791798934936523,Moderado
11.473,72.0,0.0,17.782686,20.306753913879398,Moderado
11.723,73.0,0.1,19.171478,21.095135986328124,Moderado
11.973,74.0,0.3,20.08916,16.580123611450198,Moderado
13.172999,69.0,0.3,20.65848,17.594364891052248,Moderado
13.323,70.0,0.5,18.11841,15.847760108947753,Moderado
13.172999,73.0,1.0,16.595179,14.505598991394043,Bajo
13.123,76.0,1.5,18.416384,15.322055137634276,Moderado
13.323,75.0,1.0,16.981165,14.525374214172363,Bajo
13.922999,73.0,0.4,17.64,15.214463577270509,Moderado
14.273,72.0,0.4,19.13426,16.311567543029785,Moderado
14.922999,71.0,0.6,17.418196,15.35562201690674,Moderado
15.123,73.0,0.9,18.35647,15.733470756530762,Moderado
14.523,73.0,0.8,18.171976,15.585856590270996,Moderado
13.823,78.0,0.9,15.192682,13.043591377258302,Bajo
13.273,81.0,0.9,12.287555,10.792289241790773,Bajo
13.073,81.0,0.8,12.413477,10.86378314971924,Bajo
12.873,78.0,0.5,16.08761,13.574325004577638,Bajo
12.573,77.0,0.4,17.373497,14.506036071777345,Bajo
12.123,76.0,0.2,18.218275,15.146473152160645,Moderado
11.773,75.0,0.1,21.096123,22.10100703430176,Moderado
11.323,70.0,0.0,25.537172,25.529442970275877,Alto
10.573,68.0,0.0,26.474077,26.332809730529785,Alto
9.623,70.0,0.0,23.667091,24.243510848999023,Alto
8.922999,74.0,0.0,21.325253,22.229766601562503,Moderado
8.922999,75.0,0.0,22.702845,22.998935905456545,Moderado
9.573,71.0,0.0,25.630886,25.38779463195801,Alto
10.323,66.0,0.0,27.343414,27.116662811279298,Alto
11.023,58.0,0.0,27.0024,27.87464923095703,Alto
12.023,51.0,0.0,27.009598,28.753284957885743,Alto
11.823,52.0,0.0,27.729347,29.08920361328125,Alto
11.773,52.0,0.5,25.922499,22.923193153381348,Moderado
13.023,43.0,0.0,27.117346,29.81467469024658,Alto
12.623,41.0,0.0,27.193705,30.08064977264404,Alto
12.773,43.0,0.0,29.168886,31.123866691589352,Alto
12.823,43.0,0.0,28.291512,30.56123742675781,Alto
12.922999,42.0,0.0,28.820242,31.02453977203369,Alto
12.273,46.0,0.0,28.33957,30.21178648376465,Alto
11.523,52.0,0.0,28.01531,29.25896381378174,Alto
11.023,55.0,0.0,30.267845,30.331596267700192,Alto
10.323,60.0,0.0,25.762016,26.806242492675782,Alto
9.523,65.0,0.1,24.26998,25.21697077178955,Alto
9.223,65.0,0.0,23.277834,24.563629035949706,Alto
8.873,66.0,0.0,23.185787,24.36955096435547,Alto
8.523,69.0,0.0,20.46941,22.249403991699218,Moderado
8.573,68.0,0.0,20.63023,22.47337208557129,Moderado
8.273,70.0,0.0,21.659916,22.88608984375,Moderado
7.9729996,74.0,0.0,20.150354,21.427532203674318,Moderado
7.373,78.0,0.0,18.671474,19.974333557128908,Moderado
7.2229996,76.0,0.0,19.721298,20.87922003173828,Moderado
7.523,72.0,0.0,22.086521,22.888823608398436,Moderado
8.573,59.0,0.0,23.688984,25.50520964050293,Alto
10.023,49.0,0.0,24.387177,27.204445663452148,Alto
10.573,47.0,0.0,24.29133,27.40512073516846,Alto
11.422999,42.0,0.0,23.499481,27.525969863891603,Alto
11.573,39.0,0.0,24.933735,28.81082926940918,Alto
11.273,41.0,0.0,26.302181,29.441708709716796,Alto
11.573,42.0,0.0,25.60053,28.886245719909667,Alto
12.223,40.0,0.0,24.122683,28.201711555480955,Alto
12.523,41.0,0.0,24.482647,28.329928619384766,Alto
13.422999,39.0,0.0,23.042812,27.681875122070313,Alto
13.723,35.0,0.0,22.751316,27.980551528930665,Alto
13.172999,36.0,0.0,21.605999,27.098567321777345,Alto
12.473,39.0,0.0,20.898611,26.255409507751466,Alto
11.473,45.0,0.0,16.039202,22.369949897766112,Moderado
10.623,50.0,0.0,11.043261,18.521763816833495,Moderado
9.422999,56.0,0.0,8.161764,15.90048007965088,Moderado
8.422999,64.0,0.0,8.669949,15.235750854492188,Moderado
8.073,69.0,0.0,9.422101,15.1133370552063,Moderado
8.123,71.0,0.0,10.296251,15.442689842224121,Moderado
8.422999,73.0,0.0,13.584932,17.33900038909912,Moderado
8.672999,68.0,0.0,18.193361,20.90882863616943,Moderado
8.473,71.0,0.0,16.923828,19.727649291992186,Moderado
8.823,72.0,0.0,15.778518,18.888869411468505,Moderado
9.773,68.0,0.0,16.263872,19.71903765106201,Moderado
10.922999,62.0,0.0,20.65848,23.312364891052248,Moderado
11.672999,54.0,0.0,19.296133,23.415013648986818,Moderado
12.922999,48.0,0.0,21.129885,25.363949729919433,Alto
13.873,44.0,0.0,21.841648,26.339925384521486,Alto
14.223,43.0,0.0,22.380884,26.82199338531494,Alto
15.073,41.0,0.0,21.129883,26.293148529052736,Alto
15.672999,39.0,0.0,21.629978,26.88000991821289,Alto
16.073,39.0,0.0,20.966715,26.472068367004393,Alto
16.023,42.0,0.0,20.858265,26.04582664489746,Alto
16.273,43.0,0.0,19.191748,24.866589530944825,Alto
16.723001,42.0,0.0,18.35647,24.468270820617676,Alto
16.923,40.0,0.0,18.057508,24.52133946990967,Alto
16.373001,43.0,0.0,13.797913,21.397759765625,Moderado
15.773,46.0,0.0,9.504272,18.24985545349121,Moderado
14.073,53.0,0.0,6.9153743,15.675005033493042,Moderado
12.723,60.0,0.0,5.991594,14.189290410995483,Bajo
12.023,64.0,0.0,4.1046314,12.468486625671385,Bajo
11.073,69.0,0.0,3.8773184,11.686497035980224,Bajo
10.422999,73.0,0.0,2.5959969,10.358125946044922,Bajo
9.473,75.0,0.0,1.8,9.563903948783874,Bajo
8.973,76.0,0.0,1.08,8.958224007129669,Bajo
8.773,78.0,0.0,2.3051248,9.501604333877564,Bajo
9.023,79.0,0.0,1.835647,9.09326064825058,Bajo
9.623,80.0,0.0,2.3051248,9.30640435218811,Bajo
11.023,75.0,0.0,3.6179552,10.809067142486573,Bajo
13.623,62.0,0.0,7.754637,15.131890083312989,Moderado
14.723,46.0,0.0,14.113652,21.167896015167237,Moderado
15.473,42.0,0.0,16.179987,23.00661557769775,Moderado
17.023,39.0,0.0,15.463246,22.97343468093872,Moderado
17.873001,39.0,0.0,15.192682,22.83999143218994,Moderado
18.323,37.0,0.0,15.39184,23.225848945617678,Moderado
19.223001,34.0,0.0,18.94024,25.908219184875488,Alto
19.523,32.0,0.0,17.414476,25.17602683258057,Alto
19.723001,31.0,0.0,14.973576,23.731686752319334,Moderado
19.773,31.0,0.0,13.397612,22.71916591644287,Moderado
19.273,34.0,0.0,13.324863,22.294316085815428,Moderado
18.423,36.0,0.0,9.72,19.695984188079834,Moderado
17.573,39.0,0.0,5.95906,16.879138761520387,Moderado
15.873,48.0,0.0,4.452954,14.765606264114378,Bajo
14.723,52.0,0.0,5.1544156,14.690147630691527,Bajo
14.123,55.0,0.0,3.96,13.538144031524658,Bajo
13.023,59.0,0.0,3.8939953,12.970836952209472,Bajo
11.873,63.0,0.0,4.2136917,12.64952146911621,Bajo
10.273,71.0,0.0,7.771331,13.919841045379638,Bajo
9.723,79.0,0.0,11.631956,15.435683708190918,Moderado
8.672999,89.0,0.0,12.303366,14.63767148590088,Bajo
8.422999,90.0,0.0,13.237039,15.10895683670044,Moderado
9.323,83.0,0.0,15.827721,17.646556091308593,Moderado
10.773,75.0,0.0,16.343367,18.992232093811033,Moderado
12.023,73.0,0.0,17.015474,19.72106945037842,Moderado
13.573,71.0,0.0,18.35647,20.895070747375488,Moderado
13.623,75.0,0.0,15.629971,18.669605041503907,Moderado
12.672999,85.0,0.0,11.440979,14.74629444885254,Bajo
13.773,82.0,1.3,6.28713,6.834015630722045,Bajo
14.422999,82.0,0.9,4.3349743,5.60802741241455,Bajo
14.973,79.0,0.0,5.0142193,11.425861198425293,Bajo
15.073,81.0,0.9,3.396233,5.152678102493287,Bajo
15.723,78.0,0.4,4.379589,6.17115934753418,Bajo
16.873001,73.0,0.0,1.8,10.155104022026062,Bajo
17.323,71.0,0.0,3.396233,11.440678102493287,Bajo
17.273,71.0,0.0,1.8,10.410304003715515,Bajo
15.523,86.0,0.1,8.587338,12.927349948883057,Bajo
13.823,95.0,0.7,8.373386,6.645964828491211,Bajo
