idtitulo_real,titulo,nombre,provincia,desc_espacio,caracter
1510,PROFESOR/A NACIONAL DE EDUCACIÓN FÍSICA,INSTITUTO PRIVADO INCORPORADO A LA ENSEÑANZA OFICIAL - INSTITUTO SUPERIOR DE EDUCACIÓN FÍSICA INFANTIL,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
1510,PROFESOR/A NACIONAL DE EDUCACIÓN FÍSICA,INSTITUTO PRIVADO INCORPORADO A LA ENSEÑANZA OFICIAL - INSTITUTO SUPERIOR DE EDUCACIÓN FÍSICA INFANTIL,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
1510,PROFESOR/A NACIONAL DE EDUCACIÓN FÍSICA,INSTITUTO PRIVADO INCORPORADO A LA ENSEÑANZA OFICIAL - INSTITUTO SUPERIOR DE EDUCACIÓN FÍSICA INFANTIL,BUENOS AIRES,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
1510,PROFESOR/A NACIONAL DE EDUCACIÓN FÍSICA,INSTITUTO PRIVADO INCORPORADO A LA ENSEÑANZA OFICIAL - INSTITUTO SUPERIOR DE EDUCACIÓN FÍSICA INFANTIL,BUENOS AIRES,BIBLIOTECARIO,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,CIENCIAS POLÍTICAS,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,FORMACIÓN CÍVICA,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,RELACIONES INTERPERSONALES,Habilitante
3139,LICENCIADO EN SOCIOLOGÍA,UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,RELACIONES PÚBLICAS,Habilitante
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,PRECEPTOR/A,Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,FILOSOFÍA,Supletorio
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,COMUNICACIÓN INSTITUCIONAL Y COMUNITARIA,Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,"COMUNICACIÓN, CULTURA Y SOCIEDAD",Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,INTRODUCCIÓN A LA COMUNICACIÓN,Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,OBSERVATORIO DE MEDIOS,Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,PROYECTO DE INTERVENCIÓN SOCIOCOMUNITARIA (B.O. TURISMO),Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,SOCIOLOGÍA,Docente
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,FORMACIÓN CÍVICA,Habilitante
3167,"PROFESORA DE ENSEÑANZA SECUNDARIA, NORMAL Y ESPECIAL EN SOCIOLOGÍA",UNIVERSIDAD DE BUENOS AIRES,BUENOS AIRES,RELACIONES DEL PERSONAL,Docente
2371,CONTADOR PÚBLICO,UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES,BUENOS AIRES,A.C.T.P. CONTABLE,Habilitante
2371,CONTADOR PÚBLICO,UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES,BUENOS AIRES,ADMINISTRACIÓN I Y II,Habilitante
2371,CONTADOR PÚBLICO,UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES,BUENOS AIRES,MICROECONOMÍA,Habilitante
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,HISTORIA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,BIBLIOTECARIO,Habilitante
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,PRECEPTOR/A,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,CONSTRUCCIÓN DE LA CIUDADANÍA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,HISTORIA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,CONSTRUCCIÓN DE LA CIUDADANÍA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,HISTORIA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,CONSTRUCCIÓN DE LA CIUDADANÍA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,HISTORIA,Docente
1627,"PROFESOR/A EN CASTELLANO, LITERATURA E HISTORIA",INSTITUTO SUPERIOR DEL PROFESORADO PROVINCIAL N° 5,SANTIAGO DEL ESTERO,FORMACIÓN CÍVICA,Docente
1487,PROFESOR/A DE INGLÉS,"ESCUELA NORMAL SUPERIOR \""ARTURO CAPDEVILLA\""",CORDOBA,LENGUA EXTRANJERA: INGLÉS,Docente
1487,PROFESOR/A DE INGLÉS,"ESCUELA NORMAL SUPERIOR \""ARTURO CAPDEVILLA\""",CORDOBA,LENGUA EXTRANJERA: INGLÉS,Docente
1487,PROFESOR/A DE INGLÉS,"ESCUELA NORMAL SUPERIOR \""ARTURO CAPDEVILLA\""",CORDOBA,ESTUDIOS INTERCULTURALES EN LENGUA I Y II (INGLÉS),Docente
1487,PROFESOR/A DE INGLÉS,"ESCUELA NORMAL SUPERIOR \""ARTURO CAPDEVILLA\""",CORDOBA,PRECEPTOR/A,Docente
1487,PROFESOR/A DE INGLÉS,"ESCUELA NORMAL SUPERIOR \""ARTURO CAPDEVILLA\""",CORDOBA,BIBLIOTECARIO,Habilitante
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,ASESOR PEDAGÓGICO,Docente
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,AYUDANTE DEPARTAMENTO ORIENTACIÓN,Docente
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,BIBLIOTECARIO,Habilitante
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,PRECEPTOR/A,Docente
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,PSICOPEDAGOGO,Docente
295,PROFESOR/A EN CIENCIAS DE LA EDUCACIÓN,UNIVERSIDAD NACIONAL DE CÓRDOBA,CÓRDOBA,PSICOLOGÍA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,ACTIVIDAD FÍSICA Y SALUD,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,DISEÑO Y GESTIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,PRÁCTICAS CORPORALES EN EL AMBIENTE NATURAL,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,PRÁCTICAS DEPORTIVAS I – II - III,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,PRÁCTICAS GIMNÁSTICAS,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,EL LENGUAJE DE LA DANZA,Habilitante
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,EDUCACIÓN FÍSICA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,EDUCACIÓN FÍSICA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,EDUCACIÓN FÍSICA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,EDUCACIÓN FÍSICA,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,PRECEPTOR/A,Docente
2776,PROFESOR DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE N° 18,BUENOS AIRES,BIBLIOTECARIO,Habilitante
683,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO PROVINCIAL DE EDUCACIÓN FÍSICA,CÓRDOBA,EL LENGUAJE DE LA DANZA,Habilitante
683,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO PROVINCIAL DE EDUCACIÓN FÍSICA,CÓRDOBA,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
683,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO PROVINCIAL DE EDUCACIÓN FÍSICA,CÓRDOBA,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
683,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO PROVINCIAL DE EDUCACIÓN FÍSICA,CÓRDOBA,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
3169,TÉCNICA SUPERIOR EN ADMINISTRACIÓN Y GESTIÓN EN INSTITUCIONES DE EDUCACIÓN SUPERIOR,UNIVERSIDAD TECNOLOGICA NACIONAL,BUENOS AIRES,PRECEPTOR/A,Habilitante
2479,TÉCNICO SUPERIOR EN PSICOLOGÍA SOCIAL,INSTITUTO PRIVADO ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR (A-1389),BUENOS AIRES,PRECEPTOR/A,Habilitante
2479,TÉCNICO SUPERIOR EN PSICOLOGÍA SOCIAL,INSTITUTO PRIVADO ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR (A-1389),BUENOS AIRES,RELACIONES INTERPERSONALES,Supletorio
2479,TÉCNICO SUPERIOR EN PSICOLOGÍA SOCIAL,INSTITUTO PRIVADO ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR (A-1389),BUENOS AIRES,INTROD. A LA ACCIÓN SOCIAL,Supletorio
2479,TÉCNICO SUPERIOR EN PSICOLOGÍA SOCIAL,INSTITUTO PRIVADO ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR (A-1389),BUENOS AIRES,RELACIONES HUMANAS,Supletorio
2479,TÉCNICO SUPERIOR EN PSICOLOGÍA SOCIAL,INSTITUTO PRIVADO ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR (A-1389),BUENOS AIRES,PROCESOS TECNOLÓGICOS: MÓDULO - TÉCNICAS DE TRABAJO EN GRUPO,Supletorio
833,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACIÓN FÍSICA,RÍO NEGRO,DISEÑO Y GESTIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA,Docente
833,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACIÓN FÍSICA,RÍO NEGRO,EL LENGUAJE DE LA DANZA,Habilitante
833,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACIÓN FÍSICA,RÍO NEGRO,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
833,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACIÓN FÍSICA,RÍO NEGRO,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
833,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACIÓN FÍSICA,RÍO NEGRO,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
1710,"BACHILLER ORIENTADO EN CIENCIAS NATURALES, ESPECIALIDAD SALUD Y AMBIENTE","ESCUELA NORMAL SUPERIOR \""DR. AGUSTÌN GARZÓN AGULLA\""",CORDOBA,PRECEPTOR/A,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,PRECEPTOR/A,Habilitante
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,BIBLIOTECARIO,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,GEOGRAFÍA,Docente
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,HISTORIA,Docente
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,PRÁCTICAS DEL LENGUAJE,Docente
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,GEOGRAFÍA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,HISTORIA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,PRÁCTICAS DEL LENGUAJE,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,BIOLOGÍA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,FORMACIÓN CÍVICA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,GEOGRAFÍA ARGENTINA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,LENGUA Y LITERATURA,Supletorio
712,PROFESOR/A DE EDUCACIÓN PRIMARIA,"ESCUELA NORMAL PROVINCIAL SUPERIOR \\\""MARTÍN MIGUEL DE GÜEMES\\\""",CORRIENTES,LITERATURA,Supletorio
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,A.T.T.P. INGLÉS,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,BIBLIOTECARIO,Habilitante
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,PRECEPTOR/A,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,LENGUA EXTRANJERA: INGLÉS,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,LENGUA EXTRANJERA: INGLÉS,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,LENGUAS EXTRANJERAS: INGLÉS,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,ESTUDIOS INTERCULTURALES EN LENGUA I Y II (INGLÉS),Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,INGLÉS,Docente
2106,PROFESOR DE INGLES,"INSTITUTO SUPERIOR DEL PROFESORADO \""SAN AGUSTÍN\""",BUENOS AIRES,INGLÉS - INGLÉS TÉCNICO,Docente
843,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA N° 18,BUENOS AIRES,DISEÑO Y GESTIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA,Docente
843,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA N° 18,BUENOS AIRES,EL LENGUAJE DE LA DANZA,Habilitante
843,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
843,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
843,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA N° 18,BUENOS AIRES,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
2554,PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA,FUNDACIÓN FUNDACER N° 8182 C.U.E. N° 6601273-00,SALTA,PRECEPTOR/A,Docente
2554,PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA,FUNDACIÓN FUNDACER N° 8182 C.U.E. N° 6601273-00,SALTA,BIBLIOTECARIO,Habilitante
2554,PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA,FUNDACIÓN FUNDACER N° 8182 C.U.E. N° 6601273-00,SALTA,MATEMÁTICA,Docente
2554,PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA,FUNDACIÓN FUNDACER N° 8182 C.U.E. N° 6601273-00,SALTA,MATEMÁTICA,Docente
2554,PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA,FUNDACIÓN FUNDACER N° 8182 C.U.E. N° 6601273-00,SALTA,MATEMÁTICA,Docente
2283,PROFESOR DE 1º Y 2º CICLO DE E.G.B.,"ESCUELA NORMAL SUPERIOR \""TTE.GRAL. JULIO ARGENTINO ROCA\""",TUCUMAN,PRECEPTOR/A,Habilitante
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,PRECEPTOR/A,Habilitante
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,ADMINISTRACIÓN I Y II,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,SISTEMAS DE INFORMACIÓN CONTABLE I - II - III,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,TECNOLOGÍA DE GESTIÓN,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,ADMINISTRACIÓN DE EMPRESAS,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,COMERCIALIZACIÓN,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,TÉCNICA Y PRÁCTICA CONTABLE,Supletorio
2021,TÉCNICO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA B-218,SAN NICOLAS DE LOS ARROYOS,TEORÍA Y  TÉCNICA DE LA ORGANIZACIÓN,Supletorio
1464,TÉCNICO/A SUPERIOR EN BIBLIOTECOLOGÍA CON ORIENTACIÓN EN SERVICIO DE REFERENCIA Y DOCUMENTACIÓN,INSTITUTO SUPERIOR DR. LUIS FEDERICO LELOIR,JUJUY,BIBLIOTECARIO,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,PRECEPTOR/A,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,GEOGRAFÍA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,HISTORIA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,GEOGRAFÍA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,HISTORIA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,GEOGRAFÍA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,HISTORIA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,CIENCIAS POLÍTICAS,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,GEOGRAFÍA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,HISTORIA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,FORMACIÓN CÍVICA,Docente
2624,PROFESOR EN CIENCIAS HUMANAS,"INSTITUTO DE ENSEÑANZA SUPERIOR \""MONTEROS\""",TUCUMÁN,HISTORIA Y GEOGRAFÍA,Docente
778,INGENIERO INDUSTRIAL,UNIVERSIDAD TECNOLÓGICA NACIONAL/FACULTAD REGIONAL RÍO GRANDE[TIERRA DEL FUEGO/]/[TIERRA DEL FUEGO/RÍO GRANDE],TIERRA DEL FUEGO,TALLER DE HIDRÁULICA-NEUMÁTICA,Habilitante
1912,PROFESORA PARA LA ENSEÑANZA BÁSICA,INSTITUTO DE ENSEÑANZA SUPERIOR AGUILARES,TUCUMAN,PRECEPTOR/A,Habilitante
936,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE EN EDUCACIÓN FÍSICA,FORMOSA,DISEÑO Y GESTIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA,Docente
936,PROFESOR/A DE EDUCACIÓN FÍSICA,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE EN EDUCACIÓN FÍSICA,FORMOSA,EL LENGUAJE DE LA DANZA,Habilitante
