,Unnamed: 0,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
20420,20420,2020-08-29,Buenos Aires,Mujer,48.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
20421,20421,2020-08-29,Buenos Aires,Mujer,26.0,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20422,20422,2020-08-29,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20423,20423,2020-08-29,Tucumán,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20424,20424,2020-08-29,Córdoba,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
20425,20425,2020-08-29,Buenos Aires,Mujer,34.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20426,20426,2020-08-29,Río Negro,Mujer,35.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20427,20427,2020-08-29,Mendoza,Mujer,42.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20428,20428,2020-08-29,Mendoza,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20429,20429,2020-08-29,Corrientes,Mujer,35.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20430,20430,2020-08-29,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
20431,20431,2020-08-29,Mendoza,Mujer,36.0,Israelí,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20432,20432,2020-08-29,Mendoza,Mujer,12.0,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
20433,20433,2020-08-29,Buenos Aires,Mujer,34.0,Chilena,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20434,20434,2020-08-29,Mendoza,Mujer,45.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20435,20435,2020-08-29,Buenos Aires,Mujer,36.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20436,20436,2020-08-29,Buenos Aires,Mujer,18.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20437,20437,2020-08-29,Buenos Aires,Mujer,47.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20438,20438,2020-08-29,Buenos Aires,Mujer,24.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20439,20439,2020-08-29,Misiones,Mujer,34.0,Argentina,Si,Si,Si,No,No,No,Si,No,No,No,No,No,Otro,Varon
20440,20440,2020-08-29,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20441,20441,2020-08-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20442,20442,2020-08-29,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20443,20443,2020-08-29,Buenos Aires,Mujer,20.0,,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20444,20444,2020-08-29,Buenos Aires,Mujer,49.0,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
20445,20445,2020-08-29,Buenos Aires,Mujer,49.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20446,20446,2020-08-29,Buenos Aires,Mujer,76.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20447,20447,2020-08-29,Buenos Aires,Mujer,33.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20448,20448,2020-08-29,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20449,20449,2020-08-29,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20450,20450,2020-08-29,Buenos Aires,Mujer,21.0,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
20451,20451,2020-08-29,Buenos Aires,Mujer,20.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20452,20452,2020-08-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
20453,20453,2020-08-29,Buenos Aires,Mujer,32.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20454,20454,2020-08-29,Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,No,No,No,No,No,No,No,No,Pareja,Varon
20455,20455,2020-08-29,Buenos Aires,Mujer,53.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
20456,20456,2020-08-29,Buenos Aires,Mujer,31.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20457,20457,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Uruguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,,
20458,20458,2020-08-30,,Mujer,,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
20459,20459,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
20460,20460,2020-08-30,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20461,20461,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
20462,20462,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20463,20463,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,53.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20464,20464,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20465,20465,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,88.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro,
20466,20466,2020-08-30,,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20467,20467,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20468,20468,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20469,20469,2020-08-30,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20470,20470,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20471,20471,2020-08-30,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20472,20472,2020-08-30,Buenos Aires,Mujer,38.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20473,20473,2020-08-30,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20474,20474,2020-08-30,Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20475,20475,2020-08-30,Buenos Aires,Mujer,26.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,
20476,20476,2020-08-30,Mendoza,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20477,20477,2020-08-30,Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20478,20478,2020-08-30,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20479,20479,2020-08-30,Buenos Aires,Mujer,55.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20480,20480,2020-08-30,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20481,20481,2020-08-30,Buenos Aires,Mujer,38.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20482,20482,2020-08-30,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
20483,20483,2020-08-30,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20484,20484,2020-08-30,Formosa,Mujer,18.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20485,20485,2020-08-30,Mendoza,Mujer,,,Si,Si,No,No,No,Si,No,No,Si,No,No,No,Ex pareja,Varon
20486,20486,2020-08-30,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,
20487,20487,2020-08-30,Tucumán,Mujer,35.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20488,20488,2020-08-30,Tucumán,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20489,20489,2020-08-30,Santiago del Estero,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20490,20490,2020-08-30,La Rioja,Mujer,36.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20491,20491,2020-08-30,Santa Fe,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20492,20492,2020-08-30,Mendoza,Mujer,42.0,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20493,20493,2020-08-30,Buenos Aires,Mujer,62.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20494,20494,2020-08-30,Mendoza,Mujer,47.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20495,20495,2020-08-30,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20496,20496,2020-08-30,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20497,20497,2020-08-30,Buenos Aires,Mujer,16.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20498,20498,2020-08-30,Buenos Aires,Mujer,26.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20499,20499,2020-08-30,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20500,20500,2020-08-30,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20501,20501,2020-08-30,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20502,20502,2020-08-30,Buenos Aires,Mujer,17.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,
20503,20503,2020-08-30,Neuquén,Mujer,56.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
20504,20504,2020-08-30,Buenos Aires,Mujer,56.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
20505,20505,2020-08-30,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
20506,20506,2020-08-30,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20507,20507,2020-08-30,San Juan,Mujer,38.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20508,20508,2020-08-30,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20509,20509,2020-08-30,Chaco,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20510,20510,2020-08-30,Buenos Aires,Mujer,28.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20511,20511,2020-08-30,Buenos Aires,Mujer,19.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20512,20512,2020-08-30,Córdoba,Mujer,46.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20513,20513,2020-08-30,Buenos Aires,Mujer,55.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20514,20514,2020-08-30,Tucumán,Mujer,27.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20515,20515,2020-08-30,Buenos Aires,Mujer,48.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20516,20516,2020-08-30,Mendoza,Mujer,21.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20517,20517,2020-08-30,Santa Fe,Mujer,43.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20518,20518,2020-08-30,Buenos Aires,Mujer,53.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
20519,20519,2020-08-30,Buenos Aires,Mujer,18.0,Peruana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
20520,20520,2020-08-30,Buenos Aires,Mujer,46.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20521,20521,2020-08-30,Ciudad Autónoma de Buenos Aires,Mujer,41.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20522,20522,2020-08-30,Córdoba,Mujer,56.0,Brasileña,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Mujer
20523,20523,2020-08-30,Chubut,Mujer,19.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20524,20524,2020-08-30,Tucumán,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20525,20525,2020-08-30,Buenos Aires,Mujer,23.0,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
20526,20526,2020-08-30,Córdoba,Mujer,14.0,,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Padre o tutor,Varon
20527,20527,2020-08-30,Buenos Aires,Mujer,59.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20528,20528,2020-08-30,Corrientes,Mujer,50.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20529,20529,2020-08-30,San Juan,Mujer,22.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20530,20530,2020-08-30,San Juan,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20531,20531,2020-08-30,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20532,20532,2020-08-30,Buenos Aires,Mujer,16.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20533,20533,2020-08-30,Santa Fe,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20534,20534,2020-08-30,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20535,20535,2020-08-30,Buenos Aires,Mujer,35.0,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20536,20536,2020-08-30,Buenos Aires,Mujer,72.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro familiar,Varon
20537,20537,2020-08-30,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,Si,Si,No,No,No,No,No,No,No,Pareja,Varon
20538,20538,2020-08-30,Buenos Aires,Mujer,36.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20539,20539,2020-08-30,Buenos Aires,Mujer,21.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20540,20540,2020-08-30,Buenos Aires,Mujer,28.0,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Otro familiar,Varon
20541,20541,2020-08-30,Buenos Aires,Mujer,63.0,Argentina,Si,Si,No,Si,No,No,No,No,No,No,No,No,Otro familiar,Varon
20542,20542,2020-08-30,Buenos Aires,Mujer,40.0,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20543,20543,2020-08-30,Buenos Aires,Mujer,27.0,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20544,20544,2020-08-30,Buenos Aires,Mujer,56.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20545,20545,2020-08-30,Buenos Aires,Mujer,21.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20546,20546,2020-08-30,Buenos Aires,Mujer,29.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
20547,20547,2020-08-30,Buenos Aires,Mujer,49.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Padre o tutor,Varon
20548,20548,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20549,20549,2020-08-31,Buenos Aires,Mujer,20.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20550,20550,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20551,20551,2020-08-31,Buenos Aires,Mujer,80.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20552,20552,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20553,20553,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,47.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20554,20554,2020-08-31,Buenos Aires,Mujer,42.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20555,20555,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,38.0,,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20556,20556,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,60.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20557,20557,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20558,20558,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20559,20559,2020-08-31,Buenos Aires,Mujer,,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
20560,20560,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
20561,20561,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
20562,20562,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20563,20563,2020-08-31,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20564,20564,2020-08-31,Buenos Aires,Mujer,37.0,Uruguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20565,20565,2020-08-31,Buenos Aires,Mujer,27.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20566,20566,2020-08-31,Buenos Aires,Mujer,26.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20567,20567,2020-08-31,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20568,20568,2020-08-31,Buenos Aires,Mujer,20.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20569,20569,2020-08-31,Córdoba,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20570,20570,2020-08-31,Buenos Aires,Mujer,23.0,Uruguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20571,20571,2020-08-31,Buenos Aires,Mujer,,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20572,20572,2020-08-31,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20573,20573,2020-08-31,Buenos Aires,Mujer,45.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20574,20574,2020-08-31,Córdoba,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20575,20575,2020-08-31,Córdoba,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20576,20576,2020-08-31,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20577,20577,2020-08-31,Chaco,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
20578,20578,2020-08-31,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20579,20579,2020-08-31,Catamarca,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20580,20580,2020-08-31,Buenos Aires,Mujer,38.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
20581,20581,2020-08-31,Santa Fe,Mujer,32.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
20582,20582,2020-08-31,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20583,20583,2020-08-31,Tucumán,Mujer,32.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20584,20584,2020-08-31,Buenos Aires,Mujer,33.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20585,20585,2020-08-31,Córdoba,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20586,20586,2020-08-31,Buenos Aires,Mujer,32.0,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20587,20587,2020-08-31,San Luis,Mujer,30.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20588,20588,2020-08-31,Jujuy,Mujer,49.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20589,20589,2020-08-31,Buenos Aires,Mujer,31.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20590,20590,2020-08-31,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20591,20591,2020-08-31,Tucumán,Mujer,65.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20592,20592,2020-08-31,Buenos Aires,Mujer,55.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20593,20593,2020-08-31,Córdoba,Mujer,42.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20594,20594,2020-08-31,Córdoba,Mujer,37.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20595,20595,2020-08-31,Mendoza,Mujer,35.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20596,20596,2020-08-31,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20597,20597,2020-08-31,Buenos Aires,Mujer,52.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
20598,20598,2020-08-31,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20599,20599,2020-08-31,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20600,20600,2020-08-31,Buenos Aires,Mujer,19.0,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro familiar,Varon
20601,20601,2020-08-31,Buenos Aires,Mujer,44.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20602,20602,2020-08-31,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20603,20603,2020-08-31,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
20604,20604,2020-08-31,Buenos Aires,Mujer,53.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
20605,20605,2020-08-31,Buenos Aires,Mujer,53.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
20606,20606,2020-08-31,Buenos Aires,Mujer,44.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
20607,20607,2020-09-01,Buenos Aires,Mujer,70.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
20608,20608,2020-09-01,Buenos Aires,Mujer,19.0,,Si,No,No,No,No,No,No,No,No,No,No,Si,,Varon
20609,20609,2020-09-01,Ciudad Autónoma de Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
20610,20610,2020-09-01,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
