Temperatura_[°C],Humedad_relativa_[%],Precipitación_[mm],Velocidad_viento_[km/h],Riesgo
10.873,83.0,0.0,21.862406,Moderado
11.422999,89.0,0.0,24.288662,Moderado
11.672999,89.0,0.0,26.6327,Alto
12.023,84.0,0.0,30.758411,Alto
11.973,83.0,0.0,29.379177,Alto
11.523,84.0,0.0,28.988384,Alto
11.223,86.0,0.0,30.302078,Alto
11.123,86.0,0.0,30.955812,Alto
11.223,86.0,0.0,32.846916,Alto
12.323,73.0,0.0,34.711544,Alto
12.422999,66.0,0.0,40.334457,Muy alto
12.273,63.0,0.0,38.723015,Muy alto
12.172999,62.0,0.0,41.090492,Muy alto
12.172999,64.0,0.0,41.085762,Muy alto
12.573,63.0,0.0,43.273434,Muy alto
11.873,68.0,0.0,41.065254,Muy alto
12.172999,67.0,0.0,39.606544,Muy alto
12.373,67.0,0.0,36.028786,Muy alto
11.773,69.0,0.0,31.421213,Alto
11.123,72.0,0.0,27.757376,Alto
10.573,75.0,0.0,23.535301,Moderado
10.172999,78.0,0.0,18.94024,Moderado
9.422999,81.0,0.0,16.520823,Moderado
8.823,84.0,0.0,13.849476,Moderado
8.273,88.0,0.0,12.015589,Bajo
7.9230003,88.0,0.0,10.1376915,Bajo
7.373,90.0,0.0,7.342588,Bajo
6.9230003,90.0,0.0,9.107359,Bajo
6.623,89.0,0.0,8.557102,Bajo
6.373,89.0,0.0,6.5693827,Bajo
6.323,89.0,0.0,4.896529,Bajo
6.6730003,87.0,0.0,1.08,Bajo
6.323,88.0,0.0,3.8939953,Bajo
6.273,92.0,0.0,4.452954,Bajo
8.373,80.0,0.0,6.28713,Bajo
10.172999,73.0,0.0,9.47012,Bajo
12.023,67.0,0.0,12.594856,Moderado
13.422999,65.0,0.0,15.807239,Moderado
14.273,61.0,0.0,17.026896,Moderado
15.223,58.0,0.0,18.161278,Moderado
14.773,60.0,0.0,18.671474,Moderado
13.773,64.0,0.0,19.969458,Moderado
12.773,67.0,0.0,19.008547,Moderado
11.973,70.0,0.0,16.520823,Moderado
10.573,77.0,0.0,12.959999,Moderado
9.422999,86.0,0.0,10.390226,Bajo
10.172999,82.0,0.0,15.077082,Moderado
10.373,67.0,0.0,27.943512,Alto
9.323,74.0,0.0,24.1388,Alto
8.973,74.0,0.0,26.079508,Alto
8.873,68.0,0.0,26.368616,Alto
9.223,71.0,0.0,21.746504,Moderado
9.223,68.0,0.0,28.137634,Alto
8.323,71.0,0.0,23.576563,Alto
7.6730003,75.0,0.0,20.674158,Moderado
7.323,79.0,0.0,17.106628,Moderado
6.9230003,83.0,0.0,13.556282,Moderado
7.323,79.0,0.0,13.039754,Moderado
8.823,67.0,0.0,18.72346,Moderado
9.573,56.0,0.0,24.187069,Alto
10.073,52.0,0.0,24.863468,Alto
10.573,48.0,0.0,25.582806,Alto
10.773,47.0,0.0,24.863468,Alto
12.223,43.0,0.0,25.570139,Alto
12.672999,39.0,0.0,21.9718,Alto
12.223,44.0,0.0,23.535301,Alto
11.323,51.0,0.0,22.668568,Alto
10.623,57.0,0.0,16.595179,Moderado
9.623,64.0,0.0,10.163227,Moderado
8.523,72.0,0.0,7.653705,Bajo
8.023,80.0,0.0,7.42159,Bajo
8.123,83.0,0.2,9.178235,Bajo
8.023,87.0,0.8,8.891343,Bajo
7.9230003,91.0,0.2,9.957108,Bajo
7.823,91.0,0.0,11.457958,Bajo
7.023,91.0,0.0,7.6367526,Bajo
6.9729996,91.0,0.0,7.2,Bajo
7.323,90.0,0.4,7.5685663,Bajo
7.273,90.0,0.5,8.049845,Bajo
7.073,91.0,0.0,9.793059,Bajo
6.873,93.0,0.0,10.383987,Bajo
7.323,92.0,0.0,13.049689,Bajo
8.573,81.0,0.0,16.45007,Moderado
9.823,69.0,0.0,19.483284,Moderado
10.623,62.0,0.0,20.345573,Moderado
10.623,61.0,0.0,20.431387,Moderado
9.723,69.0,0.2,17.654686,Moderado
10.023,64.0,0.3,18.448023,Moderado
9.373,69.0,0.1,16.327497,Moderado
8.723,70.0,0.2,14.154915,Bajo
8.173,74.0,0.1,10.086427,Bajo
7.6730003,78.0,0.0,8.049845,Bajo
6.773,84.0,0.0,5.3517847,Bajo
6.1730003,89.0,0.0,5.937272,Bajo
5.7229996,90.0,0.0,6.725354,Bajo
5.523,93.0,0.1,8.825508,Bajo
5.573,90.0,0.3,10.464798,Bajo
4.6730003,86.0,0.0,12.245294,Bajo
3.473,89.0,0.0,11.183201,Bajo
2.373,91.0,0.0,11.542478,Bajo
2.023,89.0,0.0,11.367109,Bajo
1.523,89.0,0.0,11.013882,Bajo
1.323,90.0,0.0,10.483357,Bajo
1.173,92.0,0.0,9.826088,Bajo
1.073,93.0,0.0,9.290511,Bajo
1.973,90.0,0.0,11.753877,Bajo
3.973,79.0,0.0,13.708391,Moderado
5.573,66.0,0.0,20.833395,Moderado
6.873,54.0,0.0,22.148045,Alto
7.4230003,51.0,0.0,23.893261,Alto
8.273,49.0,0.0,24.609364,Alto
8.723,49.0,0.0,24.609364,Alto
8.723,49.0,0.0,24.648829,Alto
8.373,52.0,0.0,24.967499,Alto
7.823,57.0,0.0,23.084955,Alto
6.773,63.0,0.0,18.03237,Moderado
5.523,69.0,0.0,13.397612,Moderado
4.1730003,80.0,0.0,11.726277,Moderado
3.323,85.0,0.0,10.966713,Bajo
2.673,89.0,0.0,12.074766,Bajo
2.323,90.0,0.0,12.397806,Bajo
2.023,89.0,0.0,12.413476,Bajo
1.823,86.0,0.0,10.739833,Bajo
1.173,90.0,0.0,8.557102,Bajo
0.673,93.0,0.0,6.6087217,Bajo
0.17300001,97.0,0.0,4.8433046,Bajo
-0.02700001,98.0,0.0,3.8939953,Bajo
-0.17699999,97.0,0.0,4.1046314,Bajo
0.073,97.0,0.0,5.1544156,Bajo
2.873,91.0,0.0,10.041354,Bajo
5.073,84.0,0.1,15.94601,Moderado
6.323,77.0,0.0,28.075384,Alto
7.023,77.0,0.2,27.748037,Moderado
7.6730003,70.0,0.2,29.237675,Moderado
7.773,64.0,0.0,31.353085,Alto
8.073,62.0,0.0,34.57687,Muy alto
7.823,61.0,0.0,35.516148,Muy alto
6.9230003,56.0,0.0,36.324337,Muy alto
6.123,53.0,0.0,32.789658,Alto
4.823,57.0,0.0,29.07989,Alto
3.723,62.0,0.0,25.772078,Alto
3.123,67.0,0.0,24.693481,Alto
2.523,71.0,0.0,23.042812,Moderado
2.1729999,74.0,0.0,23.411074,Moderado
1.773,76.0,0.0,21.599998,Moderado
1.423,80.0,0.0,20.523155,Moderado
1.173,80.0,0.0,18.36353,Moderado
0.473,80.0,0.0,15.517629,Moderado
0.073,81.0,0.0,14.512064,Moderado
-0.32700002,83.0,0.0,14.154915,Moderado
-0.527,85.0,0.0,14.618837,Moderado
-0.677,86.0,0.0,14.332341,Moderado
-0.877,88.0,0.0,14.587776,Moderado
-0.07699999,83.0,0.0,17.114204,Moderado
2.073,73.0,0.0,20.431387,Moderado
4.573,61.0,0.0,28.08923,Alto
5.2229996,63.0,0.1,27.397867,Alto
5.773,64.0,0.1,24.546085,Alto
6.773,52.0,0.0,27.047956,Alto
6.9230003,52.0,0.0,25.984917,Alto
7.123,50.0,0.0,24.648829,Alto
6.623,57.0,0.0,21.24305,Alto
5.9729996,63.0,0.0,16.595179,Moderado
5.073,68.0,0.0,11.043261,Moderado
4.073,77.0,0.0,7.491114,Bajo
3.723,86.0,0.1,5.2416787,Bajo
3.273,89.0,0.1,6.9153743,Bajo
3.673,90.0,0.2,9.585739,Bajo
3.873,92.0,0.2,8.942214,Bajo
4.023,93.0,0.5,9.726664,Bajo
4.223,87.0,2.3,18.0036,Bajo
4.373,89.0,1.2,9.449572,Bajo
4.523,90.0,0.1,6.6087217,Bajo
4.773,89.0,0.0,11.183201,Bajo
5.123,85.0,0.0,22.530937,Moderado
4.4729996,85.0,0.0,20.523157,Moderado
4.123,88.0,0.0,18.25026,Moderado
4.223,88.0,0.0,16.45007,Moderado
5.123,83.0,0.0,19.829433,Moderado
5.773,78.0,0.1,21.897945,Moderado
6.773,69.0,0.0,21.96295,Moderado
7.823,61.0,0.0,21.322214,Moderado
8.473,58.0,0.0,21.746502,Alto
8.323,61.0,0.1,23.400002,Alto
8.023,62.0,0.0,22.086521,Alto
7.523,65.0,0.0,19.770523,Moderado
6.073,75.0,0.7,19.64558,Moderado
4.223,67.0,0.0,19.93048,Moderado
3.223,72.0,0.0,13.5515,Moderado
2.1729999,77.0,0.0,8.759178,Bajo
1.973,74.0,0.0,15.158522,Moderado
1.373,62.0,0.0,20.163212,Moderado
0.823,63.0,0.0,14.404499,Moderado
0.373,65.0,0.0,9.255571,Moderado
0.223,67.0,0.0,6.9153743,Bajo
-0.527,72.0,0.0,6.830519,Bajo
-1.177,78.0,0.0,6.28713,Bajo
-1.227,80.0,0.0,5.0911684,Bajo
-1.227,82.0,0.0,4.3349743,Bajo
-1.277,84.0,0.0,3.319036,Bajo
-1.377,86.0,0.1,2.5959969,Bajo
-1.577,86.0,0.0,3.6179552,Bajo
0.823,80.0,0.0,3.6179552,Bajo
3.573,66.0,0.0,8.209263,Bajo
4.223,61.0,0.1,13.397612,Moderado
5.123,49.0,0.0,15.315873,Moderado
5.4230003,43.0,0.0,16.746773,Moderado
5.623,37.0,0.0,17.287498,Moderado
5.4230003,36.0,0.0,17.87718,Alto
5.1730003,37.0,0.0,15.716793,Moderado
4.7229996,40.0,0.0,12.641076,Moderado
3.323,50.0,0.0,7.729527,Moderado
1.523,63.0,0.0,5.6002855,Bajo
0.873,70.0,0.0,6.151683,Bajo
0.323,75.0,0.0,5.506941,Bajo
-0.02700001,77.0,0.0,5.506941,Bajo
-0.37699997,78.0,0.0,5.5887027,Bajo
-0.527,79.0,0.0,6.2145634,Bajo
-0.727,82.0,0.0,6.87779,Bajo
-0.727,81.0,0.0,6.924738,Bajo
-1.077,81.0,0.0,6.924738,Bajo
-1.227,81.0,0.0,6.519877,Bajo
-1.377,82.0,0.0,6.519877,Bajo
-1.527,84.0,0.0,6.162207,Bajo
-1.677,86.0,0.0,5.4119864,Bajo
-1.077,83.0,0.0,5.04,Bajo
1.123,77.0,0.0,4.68,Bajo
3.873,65.0,0.0,6.849467,Bajo
5.873,57.0,0.0,9.885262,Moderado
7.1730003,53.0,0.0,10.041354,Moderado
8.123,50.0,0.0,9.449572,Moderado
9.172999,45.0,0.0,4.896529,Moderado
9.373,46.0,0.0,4.5536795,Bajo
9.172999,47.0,0.0,3.9763298,Bajo
8.672999,49.0,0.0,3.6179552,Bajo
7.373,60.0,0.0,2.8799999,Bajo
5.773,67.0,0.0,2.6208394,Bajo
4.073,77.0,0.0,2.9024127,Bajo
3.473,81.0,0.0,1.8,Bajo
2.823,85.0,0.0,2.16,Bajo
2.073,88.0,0.0,1.08,Bajo
1.173,93.0,0.0,1.4399999,Bajo
0.223,98.0,0.0,1.609969,Bajo
-0.577,100.0,0.0,2.2768397,Bajo
-0.977,100.0,0.0,2.6208394,Bajo
-1.677,100.0,0.0,2.1897945,Bajo
-2.177,100.0,0.0,2.16,Bajo
-2.827,100.0,0.0,2.1897945,Bajo
-2.977,100.0,0.0,2.1897945,Bajo
-2.527,100.0,0.0,2.9024127,Bajo
-1.627,100.0,0.0,1.9386592,Bajo
0.673,89.0,0.0,1.2979984,Bajo
3.123,79.0,0.0,1.609969,Bajo
4.873,70.0,0.0,2.968636,Bajo
5.9729996,65.0,0.0,4.5536795,Bajo
8.173,57.0,0.0,6.638072,Bajo
8.473,56.0,0.0,6.3690495,Bajo
8.623,55.0,0.0,6.1094027,Bajo
8.373,56.0,0.0,6.439876,Bajo
7.1730003,65.0,0.0,5.506941,Bajo
5.9230003,72.0,0.0,4.2136917,Bajo
5.2229996,79.0,0.0,4.379589,Bajo
4.6730003,81.0,0.0,4.0249224,Bajo
4.7229996,81.0,0.0,4.2136917,Bajo
4.823,80.0,0.0,4.896529,Bajo
4.9729996,81.0,0.1,5.4477882,Bajo
4.823,83.0,0.1,4.802999,Bajo
4.7229996,90.0,0.1,3.96,Bajo
4.6730003,90.0,0.0,4.0249224,Bajo
4.6730003,91.0,0.0,2.968636,Bajo
4.773,91.0,0.0,2.968636,Bajo
4.9230003,90.0,0.0,2.8799999,Bajo
5.023,90.0,0.1,2.9024127,Bajo
4.823,94.0,0.0,2.5455842,Bajo
5.823,91.0,0.0,3.6179552,Bajo
6.373,89.0,0.2,3.2399998,Bajo
7.4729996,86.0,0.0,4.452954,Bajo
8.523,81.0,0.0,4.6800003,Bajo
10.422999,76.0,0.0,7.208994,Bajo
12.422999,68.0,0.0,2.16,Bajo
13.373,68.0,0.0,5.0142193,Bajo
13.723,68.0,0.0,3.5455887,Bajo
13.373,75.0,0.0,1.8,Bajo
12.473,77.0,0.0,1.609969,Bajo
11.823,76.0,0.0,2.4149535,Bajo
10.873,79.0,0.0,2.5959969,Bajo
10.373,79.0,0.0,2.5455842,Bajo
9.773,82.0,0.0,3.0758414,Bajo
9.073,86.0,0.0,2.8116899,Bajo
8.373,89.0,0.0,2.0991426,Bajo
7.573,92.0,0.0,3.9763298,Bajo
7.023,93.0,0.0,4.3349743,Bajo
6.573,94.0,0.0,4.379589,Bajo
6.023,94.0,0.0,4.1046314,Bajo
5.6730003,94.0,0.0,3.8939953,Bajo
5.4729996,94.0,0.0,4.198285,Bajo
5.073,94.0,0.0,4.1046314,Bajo
5.123,94.0,0.0,4.3349743,Bajo
6.623,91.0,0.0,3.319036,Bajo
8.223,85.0,0.0,4.0249224,Bajo
8.773,87.0,0.6,3.9763298,Bajo
9.773,86.0,0.1,4.1046314,Bajo
11.573,81.0,0.0,1.8,Bajo
13.223,77.0,0.0,2.52,Bajo
14.073,76.0,0.0,4.6102495,Bajo
14.523,79.0,0.0,6.9527545,Bajo
14.623,77.0,0.0,7.0911775,Bajo
12.973,79.0,0.2,8.557102,Bajo
11.672999,86.0,0.3,6.193674,Bajo
10.773,90.0,0.2,3.7064266,Bajo
10.073,92.0,0.2,3.671294,Bajo
9.723,93.0,0.4,2.2768397,Bajo
9.723,92.0,0.5,1.8,Bajo
9.373,94.0,0.7,2.5455842,Bajo
8.973,97.0,0.5,4.3498964,Bajo
8.523,96.0,0.0,4.6102495,Bajo
7.573,97.0,0.0,5.3999996,Bajo
7.7229996,96.0,0.0,5.1165614,Bajo
7.773,96.0,0.0,3.8939953,Bajo
7.4729996,95.0,0.0,1.484318,Bajo
6.9230003,96.0,0.0,2.0991426,Bajo
6.373,96.0,0.0,2.4149535,Bajo
7.873,96.0,0.0,3.7585104,Bajo
10.773,89.0,0.0,5.3517847,Bajo
12.672999,83.0,0.0,10.028439,Bajo
14.573,70.0,0.0,19.829433,Moderado
14.672999,66.0,0.0,24.94413,Alto
14.672999,45.0,0.0,25.952478,Alto
13.723,47.0,0.0,27.345785,Alto
12.823,53.0,0.0,25.849905,Alto
12.073,56.0,0.0,16.563911,Moderado
10.922999,63.0,0.0,9.47012,Moderado
9.773,69.0,0.0,6.6087217,Bajo
9.023,73.0,0.0,5.634891,Bajo
8.723,75.0,0.1,5.1919937,Bajo
8.773,77.0,0.0,5.4119864,Bajo
8.873,78.0,0.0,5.937272,Bajo
8.973,80.0,0.0,6.0347,Bajo
9.073,81.0,0.0,5.634891,Bajo
8.223,82.0,0.0,3.7064266,Bajo
7.4729996,86.0,0.0,3.319036,Bajo
6.9729996,87.0,0.0,3.96,Bajo
6.873,87.0,0.0,5.154415,Bajo
6.773,87.0,0.0,5.5887027,Bajo
7.023,82.0,0.0,6.151683,Bajo
6.6730003,85.0,0.0,6.130579,Bajo
7.873,81.0,0.0,5.8048253,Bajo
9.623,73.0,0.0,8.311245,Bajo
10.973,66.0,0.0,9.504273,Moderado
12.223,58.0,0.0,12.397806,Moderado
12.973,55.0,0.0,11.113451,Moderado
13.773,54.0,0.0,9.178235,Moderado
14.123,54.0,0.0,5.495161,Bajo
14.523,55.0,0.0,7.172949,Moderado
13.823,60.0,0.0,10.948973,Moderado
11.373,72.0,0.0,9.387651,Bajo
9.573,83.0,0.0,8.4042845,Bajo
8.123,84.0,0.0,9.028754,Bajo
7.773,84.0,0.0,9.6932955,Bajo
7.023,85.0,0.0,10.390226,Bajo
6.573,88.0,0.0,10.24578,Bajo
5.9729996,92.0,0.0,10.028439,Bajo
5.823,93.0,0.0,10.144082,Bajo
5.2229996,93.0,0.0,9.021574,Bajo
4.9729996,95.0,0.0,7.491114,Bajo
4.323,97.0,0.0,5.8603754,Bajo
3.873,97.0,0.0,4.5536795,Bajo
3.173,99.0,0.0,2.8116899,Bajo
2.373,100.0,0.0,2.7416782,Bajo
2.923,99.0,0.0,2.0364676,Bajo
4.323,95.0,0.0,2.52,Bajo
7.4230003,86.0,0.0,5.1544156,Bajo
9.373,78.0,0.0,7.42159,Bajo
11.723,65.0,0.0,9.605998,Moderado
14.573,54.0,0.0,17.902534,Moderado
15.373,48.0,0.0,25.96496,Alto
14.523,53.0,0.0,27.504095,Alto
14.023,55.0,0.0,24.1388,Alto
13.123,60.0,0.0,22.734219,Alto
11.623,66.0,0.0,20.240196,Moderado
9.373,51.0,0.0,25.929996,Alto
7.9729996,64.0,0.0,25.959969,Alto
6.773,63.0,0.0,22.065973,Moderado
5.9230003,66.0,0.0,16.24394,Moderado
5.1730003,71.0,0.0,15.484185,Moderado
5.023,74.0,0.0,16.327497,Moderado
5.523,76.0,0.0,18.94024,Moderado
5.123,78.0,0.0,19.09358,Moderado
5.023,69.0,0.0,24.490587,Alto
4.4729996,67.0,0.0,24.490587,Alto
3.873,72.0,0.0,20.523155,Moderado
3.273,77.0,0.0,16.520823,Moderado
2.673,82.0,0.0,15.137133,Moderado
3.123,80.0,0.0,18.218275,Moderado
4.7229996,75.0,0.0,19.05281,Moderado
6.523,68.0,0.0,21.188072,Moderado
7.9230003,59.0,0.0,20.991426,Moderado
8.723,53.0,0.0,18.861387,Moderado
9.223,51.0,0.0,16.343367,Moderado
9.773,47.0,0.0,16.700275,Moderado
9.973,46.0,0.0,15.119999,Moderado
9.823,47.0,0.0,13.363711,Moderado
9.223,52.0,0.0,10.661107,Moderado
7.4230003,63.0,0.0,6.792466,Bajo
5.573,71.0,0.0,5.6233797,Bajo
4.323,72.0,0.0,3.6,Bajo
3.373,75.0,0.0,2.5455842,Bajo
1.973,81.0,0.0,2.7416782,Bajo
0.973,84.0,0.0,3.7585104,Bajo
1.073,82.0,0.0,2.5455842,Bajo
1.073,82.0,0.0,2.9024127,Bajo
-0.227,90.0,0.0,4.0249224,Bajo
-0.77699995,93.0,0.0,3.8939953,Bajo
-1.327,95.0,0.0,3.319036,Bajo
-1.577,96.0,0.0,3.6,Bajo
-1.627,96.0,0.0,3.0547013,Bajo
-1.777,97.0,0.0,3.8939953,Bajo
-1.777,99.0,0.0,3.319036,Bajo
-0.427,94.0,0.0,3.096837,Bajo
3.123,81.0,0.0,1.8,Bajo
4.9729996,74.0,0.0,1.08,Bajo
5.9230003,71.0,0.1,1.9386592,Bajo
6.6730003,70.0,0.1,4.68,Bajo
7.1730003,67.0,0.0,3.4152596,Bajo
7.4729996,68.0,0.0,6.28713,Bajo
7.823,70.0,0.0,8.647496,Bajo
8.073,73.0,0.0,10.08,Moderado
7.4230003,78.0,0.0,11.304229,Moderado
6.373,84.0,0.0,12.979984,Moderado
5.573,90.0,0.0,13.1041975,Bajo
5.623,88.0,0.1,15.484185,Moderado
5.9230003,89.0,0.1,17.76081,Moderado
6.023,90.0,0.1,18.899143,Moderado
5.9729996,92.0,0.0,17.76081,Moderado
5.873,92.0,0.0,16.62249,Moderado
6.323,90.0,0.0,18.331741,Moderado
6.323,91.0,0.0,17.462782,Moderado
6.4729996,92.0,0.0,17.771753,Moderado
6.6730003,81.0,0.0,20.478907,Moderado
5.373,70.0,0.0,20.929596,Moderado
4.123,71.0,0.0,23.157824,Moderado
3.873,70.0,0.0,22.007162,Moderado
4.623,63.0,0.0,23.068108,Alto
5.6730003,56.0,0.0,25.14852,Alto
6.4729996,52.0,0.0,25.294964,Alto
6.9729996,49.0,0.0,24.95452,Alto
7.2229996,47.0,0.0,24.826954,Alto
7.273,43.0,0.0,26.925497,Alto
7.2229996,43.0,0.0,25.49908,Alto
6.623,46.0,0.0,23.358423,Alto
5.773,50.0,0.0,19.523155,Moderado
4.4230003,56.0,0.0,15.281989,Moderado
3.173,64.0,0.0,12.371645,Moderado
2.323,71.0,0.0,13.722565,Moderado
1.723,75.0,0.0,12.287555,Moderado
1.573,75.0,0.0,10.464798,Bajo
1.073,79.0,0.0,9.007196,Bajo
0.623,82.0,0.0,8.287822,Bajo
0.273,85.0,0.0,7.5599995,Bajo
-0.17699999,86.0,0.0,6.12,Bajo
-0.227,87.0,0.0,5.771239,Bajo
-0.17699999,86.0,0.0,5.506941,Bajo
-0.527,88.0,0.0,5.506941,Bajo
-0.77699995,89.0,0.0,5.4477882,Bajo
-0.92700005,90.0,0.0,5.3999996,Bajo
-0.977,89.0,0.0,5.1544156,Bajo
0.473,84.0,0.0,4.6938252,Bajo
3.373,72.0,0.0,6.849467,Bajo
5.823,64.0,0.0,9.422101,Moderado
7.323,59.0,0.0,8.766573,Moderado
8.373,57.0,0.0,6.12,Bajo
9.623,54.0,0.0,6.28713,Bajo
9.773,54.0,0.0,4.896529,Bajo
9.672999,55.0,0.0,5.6920996,Bajo
9.073,59.0,0.0,4.5536795,Bajo
7.123,70.0,0.0,3.671294,Bajo
5.073,80.0,0.0,3.671294,Bajo
3.373,90.0,0.0,4.6938252,Bajo
2.1230001,95.0,0.0,3.671294,Bajo
0.923,100.0,0.0,2.968636,Bajo
0.523,100.0,0.0,3.219938,Bajo
0.323,100.0,0.0,3.6,Bajo
0.273,100.0,0.0,3.6,Bajo
-0.677,100.0,0.0,3.563818,Bajo
-0.77699995,100.0,0.0,3.319036,Bajo
-1.527,100.0,0.0,2.5455842,Bajo
-2.277,100.0,0.0,2.5455842,Bajo
-2.127,100.0,0.0,3.096837,Bajo
-2.727,100.0,0.0,2.9024127,Bajo
-3.277,100.0,0.0,2.1897945,Bajo
-2.877,100.0,0.0,2.16,Bajo
-1.377,100.0,0.0,1.484318,Bajo
2.423,84.0,0.0,0.35999998,Bajo
6.2229996,69.0,0.0,3.6,Bajo
7.873,65.0,0.0,4.5536795,Bajo
8.823,61.0,0.0,6.989936,Bajo
9.172999,59.0,0.0,6.638072,Bajo
9.073,60.0,0.0,6.193674,Bajo
8.523,63.0,0.0,4.6102495,Bajo
6.623,74.0,0.0,3.6179552,Bajo
4.573,83.0,0.0,4.379589,Bajo
2.773,88.0,0.0,3.8268526,Bajo
0.973,95.0,0.0,3.8268526,Bajo
-0.07699999,98.0,0.0,2.8116899,Bajo
-0.527,100.0,0.0,1.484318,Bajo
-0.427,100.0,0.0,1.2979984,Bajo
-0.477,100.0,0.0,2.0364676,Bajo
-0.17699999,100.0,0.0,0.8049845,Bajo
-0.37699997,100.0,0.0,0.8049845,Bajo
-1.327,100.0,0.0,1.2979984,Bajo
-2.127,100.0,0.0,1.5273507,Bajo
-3.027,100.0,0.0,1.609969,Bajo
-3.527,100.0,0.0,1.484318,Bajo
-3.327,100.0,0.0,2.6208394,Bajo
-2.627,100.0,0.0,1.835647,Bajo
-0.977,100.0,0.0,0.71999997,Bajo
1.073,95.0,0.0,0.71999997,Bajo
3.923,83.0,0.0,1.835647,Bajo
6.4230003,77.0,0.0,4.3498964,Bajo
7.1730003,75.0,0.0,6.9899354,Bajo
8.273,78.0,0.0,8.707238,Bajo
8.973,80.0,0.0,8.534353,Bajo
8.623,83.0,0.0,9.178235,Bajo
7.7229996,89.0,0.0,7.42159,Bajo
7.073,94.0,0.0,8.049845,Bajo
6.373,95.0,0.0,8.707238,Bajo
6.1730003,96.0,0.0,7.69592,Bajo
6.023,96.0,0.0,7.072878,Bajo
5.9230003,97.0,0.0,6.6185193,Bajo
5.9230003,97.0,0.0,6.12,Bajo
5.9729996,97.0,0.0,6.6087217,Bajo
6.4729996,96.0,0.0,6.989936,Bajo
6.623,97.0,0.0,7.5942082,Bajo
6.773,97.0,0.0,7.9036193,Bajo
6.9230003,98.0,0.0,8.089993,Bajo
7.073,98.0,0.0,8.209263,Bajo
7.273,98.0,0.0,8.350138,Bajo
7.773,97.0,0.0,9.114471,Bajo
8.073,96.0,0.0,9.346143,Bajo
8.623,93.0,0.0,9.504273,Bajo
9.573,86.0,0.0,10.464797,Bajo
10.172999,83.0,0.0,10.587918,Bajo
10.273,82.0,0.0,9.885262,Bajo
10.323,82.0,0.0,8.707237,Bajo
10.422999,83.0,0.0,7.7043357,Bajo
10.323,84.0,0.0,8.587338,Bajo
9.823,88.0,0.0,8.311245,Bajo
9.123,94.0,0.0,6.924738,Bajo
8.723,96.0,0.0,5.04,Bajo
8.323,97.0,0.0,4.802999,Bajo
8.123,98.0,0.0,4.3498964,Bajo
7.9729996,98.0,0.0,3.8939953,Bajo
7.873,98.0,0.1,3.319036,Bajo
7.823,98.0,0.0,2.9024127,Bajo
7.773,98.0,0.0,3.6179552,Bajo
7.7229996,98.0,0.0,2.968636,Bajo
7.6730003,98.0,0.0,2.5455842,Bajo
7.623,97.0,0.0,2.6208394,Bajo
7.2229996,98.0,0.0,2.9024127,Bajo
6.9729996,98.0,0.0,3.563818,Bajo
6.773,98.0,0.0,4.1046314,Bajo
7.023,97.0,0.0,4.6102495,Bajo
7.623,95.0,0.0,4.8433046,Bajo
9.023,90.0,0.0,6.618519,Bajo
10.223,85.0,0.0,8.404285,Bajo
10.823,80.0,0.0,8.404285,Bajo
11.323,76.0,0.0,8.404285,Bajo
12.073,71.0,0.0,10.703569,Moderado
12.323,68.0,0.0,10.009036,Moderado
12.223,68.0,0.0,11.113451,Moderado
11.172999,72.0,0.0,12.224107,Moderado
9.623,80.0,0.0,11.212135,Moderado
8.323,83.0,0.0,10.08,Bajo
6.823,84.0,0.0,14.764389,Moderado
6.4230003,84.0,0.0,14.154915,Moderado
6.073,87.0,0.0,15.905319,Moderado
5.7229996,89.0,0.0,15.905319,Moderado
5.7229996,90.0,0.0,18.751125,Moderado
5.9230003,87.0,0.0,19.443333,Moderado
5.273,84.0,0.0,20.275383,Moderado
4.873,86.0,0.0,20.06334,Moderado
4.573,88.0,0.0,19.296133,Moderado
4.523,91.0,0.0,18.64369,Moderado
4.7229996,92.0,0.0,18.0,Moderado
4.823,89.0,0.0,18.25026,Moderado
4.073,88.0,0.0,13.450708,Moderado
5.1730003,83.0,0.0,15.596767,Moderado
6.823,77.0,0.0,18.947083,Moderado
8.523,70.0,0.0,24.387177,Alto
9.223,67.0,0.0,26.758923,Alto
9.973,64.0,0.0,27.645092,Alto
10.672999,64.0,0.0,27.419146,Alto
10.922999,62.0,0.0,31.32207,Alto
10.672999,65.0,0.0,28.137634,Alto
9.922999,71.0,0.0,25.567604,Alto
9.172999,71.0,0.0,23.441502,Moderado
8.623,75.0,0.0,21.758419,Moderado
8.073,75.0,0.0,19.386593,Moderado
7.573,78.0,0.0,18.720001,Moderado
7.373,81.0,0.0,17.782688,Moderado
7.2229996,82.0,0.0,17.654688,Moderado
6.873,85.0,0.0,16.055353,Moderado
6.523,87.0,0.0,15.281989,Moderado
5.6730003,92.0,0.0,14.917212,Moderado
5.273,93.0,0.0,13.708391,Bajo
5.073,92.0,0.0,13.37825,Bajo
4.9230003,93.0,0.0,12.7279215,Bajo
5.123,91.0,0.0,11.923557,Bajo
5.073,90.0,0.0,11.269782,Bajo
4.623,90.0,0.0,9.028754,Bajo
5.9230003,85.0,0.0,9.904906,Bajo
7.7229996,79.0,0.0,10.390226,Bajo
9.223,73.0,0.0,11.792404,Moderado
10.273,68.0,0.0,12.224107,Moderado
10.473,67.0,0.0,12.864649,Moderado
